"borough","time","ward01","ward11","ward","p.inc.supp01","nonwhite11","all.dwell01","low.dwell01","med.dwell01","hig.dwell01","med.income01","avg.income01","unemp01","youth.unemp01","price01","sales01","dens01","crime01","crime02","crime03","crime04","crime05","crime06","viol01","viol05","white01","black01","asian01","hholds01","council01","private01","block01","over.council01","over.private01","ownbath01","noheat01","hholds11","council11","private11","white.council01","asian.council01","black.council01","p.white.council01","p.asian.council01","p.black.council01","p.nonwhite.council01","votes.con06","votes.lab06","votes.ld06","total06","turnout06","votes.lab02","votes.ld02","votes.con02","turnout02","total02","votes.con10","votes.lab10","votes.ld10","total10","turnout10","lcrime01","lviol01","perc.lab10","perc.lab06","perc.lab02","dcouncil","rcouncil","cand_vote_order06","allvote06","lab06","pc_lab06","con06","pc_con06","ld06","pc_ld06","gr06","pc_gr06","res06","pc_res06","bnp06","pc_bnp06","ukip06","pc_ukip06","elected06","seats06","labseats06","pc_labseats06","ldseats06","pc_ldseats06","conseats06","pc_conseats06","grseats06","pc_grseats06","resseats06","pc_resseats06","bnpseats06","pc_bnpseats06","ukipseats06","pc_ukipseats06","num_cand06","log_medincome01","log_avgincome01","log_sales01","log_price01","log_hholds01","log_hholds11","log_dens01","lab.borough02","lab.borough06","pc_ld02","pc_con02","pc_lab02","avg.crime"
"Ealing","9","00AJGL","E05000178","Greenford Green",5.2156862745098,0.490487141961112,4967,5.335212402,94.18159855,0.463056171,26390,32950,5.105150869,4.3758967,143000,309,3750,100.8383609,110.3089582,108.2237848,104.6817464,93.96220844,90.82217973,13.0846979567211,16.017124298099,0.61134285255896,0.0924113588961977,0.217230867960854,4895,7.57916241062308,12.1552604698672,68.0327868852459,1.77732379979571,3.65679264555669,98.4168865435356,6.59630606860158,4994,6.76812174609531,25.0700841009211,286,29,33,37.7350404312668,3.82628032345014,4.35404312668464,62.2649595687332,5459,3545,1272,10461,38.9189752134972,3829,1029,4401,34.7154643537127,9259,7597,6257,2615,16820,60.0020094443886,4.6135188477251,2.57144345254573,0.371997621878716,0.338877736354077,0.413543579220218,-0.81104066452777,-10.7009273662087,1,3704,1220,0.376086767362982,1859,0.50188982,440,0.1187905,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.18074,10.402746,5.7333412,11.8706,8.4959698,8.5159922,8.2295113,1,0,0.113059818352646,0.464140306921391,0.422799874725963,101.599775514
"Ealing","10","00AJGM","E05000179","Hanger Hill",3.33333333333333,0.430884904569115,6071,3.12963268,57.04167353,39.82869379,33430,43090,4.254473161,3.853690398,229950,419,4363.636364,68.19288846,65.05190311,73.72956706,72.35909551,72.60264857,77.5374376,7.44555006655102,8.91728222582951,0.675231977159172,0.0351891506067095,0.131049250535332,6009,1.28141121650857,25.6448660342819,58.974358974359,0.216342153436512,7.1892161757364,100,19.7530864197531,6130,1.09298531810767,38.0913539967374,57,7,10,44.4822077922078,5.46272727272727,7.8038961038961,55.5177922077922,6274,1827,2089,10700,39.190681795361,1919,1506,4877,32.4091381100727,8666,9242,3876,4539,17657,61.9651347068146,4.22234028463236,2.00761654742965,0.219516339128957,0.170747663551402,0.221440110777752,-0.188425898400903,-14.7045613440393,1,4085,675,0.189070952903226,2158,0.52827418,742,0.18164015,510,0.124847,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.417209,10.671046,6.0378709,12.345617,8.7010136,8.7209501,8.3810606,1,0,0.169585253456221,0.50568356374808,0.212903225806452,72.25613037
"Ealing","11","00AJGN","E05000180","Hobbayne",7.52808988764045,0.376976597090449,5332,3.057014254,91.46661665,5.438859715,26440,33020,4.912547529,4.104979812,149950,238,6068.181818,74.40853795,78.09013833,69.51399116,71.57419543,68.11479537,66.95495495,16.4937681915246,17.9098036400528,0.718702173247628,0.0974900520355066,0.109044995408632,5314,21.4904027098231,10.3312006021829,53.7117903930131,5.40082800150546,3.23673315769665,99.4791666666667,3.29861111111111,5287,20.2761490448269,19.0088897295253,827,109,141,38.4822942206655,5.07203152364273,6.56106830122592,61.5177057793345,4035,3446,1871,9941,39.4581861012956,4311,1169,2479,31.697540894811,8327,6309,7678,2886,17716,64.8274436867121,4.30957069264739,2.80298262420331,0.433393542560397,0.346645206719646,0.517713462231296,-1.21425366499617,-5.65021363904525,1,4067,1298,0.395880611448363,1532,0.37669045,648,0.1593312,589,0.14482419,0,0,0,0,0,0,1,3,1,0.33333334,0,0,2,0.66666669,0,0,0,0,0,0,0,0,10,10.182633,10.404869,5.4722705,11.918057,8.5781002,8.5730066,8.7108145,1,0,0.134760705289673,0.27676322418136,0.472607052896725,70.849615048
"Ealing","12","00AJGP","E05000181","Lady Margaret",7.08812260536398,0.835000359789883,3994,4.431647471,95.31797697,0.250375563,23510,29170,5.905707196,3.711447987,135000,172,8700,63.41946795,65.94241434,65.01128668,56.78350822,57.21008898,60.58372642,13.7967832920072,16.9130083102828,0.229814149617367,0.0911291582070904,0.639856317351242,3896,4.74845995893224,8.67556468172485,31.7460317460317,1.38603696098563,3.82443531827515,100,36.8983957219251,3964,4.61654894046418,21.2916246215943,102,50,31,21.4806486486486,10.5297297297297,6.52843243243243,78.5193513513514,2536,4924,1177,8637,33.0329397141081,5016,602,1153,27.6659528907923,7066,6187,9103,2432,17722,63.1150716776443,4.14977087976564,2.62443547021026,0.513655343640673,0.570105360657636,0.709878290404755,-0.131911018468061,-2.77797474568415,1,2932,1674,0.640275967402651,854,0.29126877,404,0.13778991,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,10.065181,10.280896,5.1474943,11.81303,8.2677059,8.2850084,9.0710783,1,0,0.0836785418392709,0.161143330571665,0.709610604805302,61.106204928
"Ealing","13","00AJGQ","E05000182","Northfield",3.11284046692607,0.231856181105275,5354,2.540156892,84.57228241,12.86888308,34380,44550,3.987479586,3.761755486,214500,355,8566.666667,58.56137608,64.45830086,54.66759324,59.73569628,57.8287785,57.36774389,7.50586395684913,8.90834969060052,0.822874088322513,0.0405546205017232,0.0744570008816222,5341,3.5761093428197,17.562254259502,69.1099476439791,0.954877363789552,6.38457217749485,100,4.27807486631016,5256,3.84322678843227,25.6088280060883,157,10,22,43.9024607329843,2.79633507853403,6.15193717277487,56.0975392670157,5588,2919,2416,11826,42.7999589448835,3681,1987,3261,35.102721868808,9546,8657,4999,4499,19136,68.4624697336562,4.07007536801085,2.01568457596146,0.261235367892977,0.246829020801624,0.385606536769327,0.267117445612571,7.46949883254839,1,4736,1022,0.279586949235737,1942,0.41005069,869,0.18348818,903,0.19066723,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.44523,10.704368,5.872118,12.276065,8.583168,8.5671253,9.0556335,1,0,0.189720129171152,0.300861141011841,0.343379978471475,58.811622554
"Ealing","14","00AJGR","E05000183","North Greenford",5.26119402985075,0.563991028342282,4766,6.546370122,93.03399077,0.41963911,26880,33610,4.874025195,4.402102497,150000,265,4187.5,67.63104914,72.50777663,72.73391813,61.38770805,62.57094211,58.88188195,12.1542017748842,12.2729852437982,0.50294140117656,0.0932080372832149,0.324088929635572,4743,6.19860847564832,9.74067046173308,49.8305084745763,1.37044064937803,2.84629981024668,100,7.79661016949153,4864,5.79769736842105,22.8618421052632,217,29,36,35.0078571428571,4.6784693877551,5.80775510204082,64.9921428571429,3855,4447,1777,10640,40.6313029447358,4940,1080,2473,34.1468590831918,8890,5995,9029,2474,17923,62.8081457663451,4.21406718440457,2.4976749350962,0.503766110584166,0.417951127819549,0.555680539932508,-0.400911107227271,-6.46775980128894,1,4155,1488,0.425369698411105,1400,0.33694345,706,0.16991577,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10.199138,10.422579,5.57973,11.91839,8.4644251,8.4896164,8.339859,1,0,0.122563496751329,0.267572356763142,0.492616656822209,65.616445374
"Ealing","15","00AJGS","E05000184","Northolt Mandeville",8.21292775665399,0.516564578805243,5494,14.72515471,84.67419003,0.60065526,22400,27770,6.570408825,5.568096313,127875,266,4696.428571,105.0837185,113.3078709,102.6188024,105.8517931,106.8373047,113.4462641,17.2740359178082,22.1310895904037,0.676908752327747,0.100869025450031,0.149441340782123,5281,18.2351827305435,6.81689074039008,71.9334719334719,5.39670516947548,2.51846241242189,100,37.9417879417879,5571,16.1371387542631,19.3502064261353,749,56,111,41.0744444444444,3.07098650051921,6.08713395638629,58.9255555555556,5034,3367,1279,9680,36.4476386036961,3587,737,4375,33.5050440008586,8699,6564,6962,2295,16120,58.8052520797835,4.65475735151517,2.84920456015478,0.431885856079404,0.347830578512397,0.412346246695022,-2.09804397628031,-11.5054727297366,1,3380,1184,0.384598337144772,1724,0.51005918,472,0.13964497,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,9,10.016816,10.231711,5.5834961,11.758808,8.5718708,8.62533,8.4545574,1,0,0.0864611260053619,0.494638069705094,0.418900804289544,108.41240704
"Ealing","16","00AJGT","E05000185","Northolt West End",10.1090909090909,0.550823358243502,5625,29.19111111,70.57777778,0.231111111,19970,24830,6.873023798,6.13742495,1e+05,303,3928.571429,110.8690917,112.3530684,133.4424596,110.1213439,106.6224708,112.4905166,24.4681623463654,28.1748497968912,0.662071535022355,0.121535022354694,0.135842026825633,5519,27.1063598477985,7.61007428882044,67.0903010033445,8.87842000362384,2.60916832759558,98.6,21,5622,26.0761294912842,19.1924581999289,1151,109,176,42.4623596256684,4.02119652406417,6.49294117647059,57.5376403743316,2994,3818,1297,8109,30.5564190239353,4124,765,1968,26.3999153170319,6857,4856,8060,2213,15677,58.241308793456,4.70835015127303,3.19737277640675,0.514128978758691,0.470834874830435,0.601429196441593,-1.03023035651428,-3.80069608128496,1,2790,1299,0.538636917605923,1004,0.35985664,487,0.17455198,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9.9019861,10.119808,5.7137327,11.512925,8.6159515,8.6344423,8.2760315,1,0,0.111888111888112,0.276429452900041,0.611682435211847,115.00597186
"Ealing","17","00AJGU","E05000186","Norwood Green",12.3552123552124,0.780430444697834,4215,23.62989324,62.41992883,13.95017794,21820,27050,7.122721293,5.493863238,144000,149,3407.894737,140.9732398,149.9578124,137.3663862,140.2169847,130.7170257,139.4525197,32.1585563438731,37.3266450362302,0.330434095042303,0.114335415513561,0.487072032893176,4056,16.6420118343195,8.11143984220907,77.4289985052317,8.43195266272189,4.21597633136095,98.5185185185185,4.44444444444444,4172,16.7305848513902,17.7133269415149,231,292,121,13.8805333333333,17.5459555555556,7.27075555555556,86.1194666666667,2251,4967,1240,8458,35.4958817556132,4970,532,1289,29.9940863394441,6948,4928,8479,2409,16236,62.044788614483,4.94857008371354,3.47067855349825,0.522234540527223,0.587254670134784,0.71531375935521,0.0885730170706935,0.532225418131456,1,2970,1700,0.625622942957075,795,0.26767677,475,0.15993266,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9.9905825,10.205442,5.0039463,11.877568,8.3079529,8.3361511,8.1338501,1,0,0.0763116057233704,0.182432432432432,0.678855325914149,139.54214574
"Ealing","18","00AJGW","E05000187","Perivale",5.34545454545455,0.54573309863746,5045,4.043607532,95.57978196,0.376610505,26610,33250,5.283785745,4.360636417,155250,232,4044.117647,78.82882883,91.28899777,95.92445328,88.31749581,79.4697438,75.55312008,11.2612612614286,12.8442887559205,0.519678595342608,0.0890558738189123,0.299159288743397,5007,4.43379269023367,11.9432794088276,43.37899543379,1.25823846614739,4.07429598562013,100,3.98230088495575,5316,4.00677200902935,26.9563581640331,157,40,24,35.4098648648649,9.02162162162162,5.41297297297297,64.5901351351351,5302,4478,1494,11463,41.8885232824808,3841,1063,3256,31.501677852349,8160,7812,8225,3100,19137,60.0128783000644,4.36727877805418,2.42136862899887,0.429795683753984,0.390648172380703,0.470710784313725,-0.427020681204327,-9.63104752608138,1,4146,1571,0.427636558447567,1858,0.4481428,528,0.12735167,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.189042,10.41181,5.4467373,11.952792,8.5185919,8.578476,8.3050184,1,0,0.131254283755997,0.392392049348869,0.476353666895134,86.110762148
"Ealing","19","00AJGX","E05000188","South Acton",10.8759124087591,0.434949236872184,6036,37.22664016,42.80980782,19.9304175,26210,32710,6.784400294,4.864181933,178000,204,8058.823529,170.2781845,158.8560617,150.5785956,142.5026586,142.7174293,139.7248795,31.6983894619519,34.159972064464,0.668268508785103,0.128472743655203,0.0998648445712569,5867,27.8336458155787,19.0727799556843,87.8992628992629,10.243736151355,8.30066473495824,99.2647058823529,6.12745098039216,6011,23.2906338379637,29.163200798536,968,135,403,34.7780526638089,4.85024494794856,14.4788793631353,65.2219473361911,3093,3252,2668,9400,36.4169867690994,3628,1659,1876,29.300483941927,7370,5102,6760,3126,15671,58.6738388331437,5.13743347905204,3.45626587397593,0.43137004658286,0.345957446808511,0.492265943012212,-4.54301197761493,-16.3220154762197,1,3481,1128,0.399343354638018,1046,0.30048835,920,0.26429188,387,0.11117495,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10.173896,10.395436,5.31812,12.089539,8.6770983,8.7013464,8.994523,1,0,0.227255129694154,0.257452574525745,0.474641889276036,146.87592494
"Ealing","20","00AJGY","E05000189","Southall Broadway",9.85074626865672,0.937420939057966,3715,16.58142665,82.82637954,0.592193809,20430,25380,8.992868325,6.915422886,130000,113,8375,132.5616131,152.2519826,137.7281192,129.7489447,138.5803604,146.9127567,26.8857356146479,41.7800661927813,0.118936316959154,0.0746417349988505,0.754923748946279,3596,4.53281423804227,12.0411568409344,29.559748427673,1.86318131256952,7.75862068965517,94.4099378881988,7.45341614906832,3615,4.5643153526971,24.8686030428769,71,49,28,15.6635582822086,10.8100613496933,6.17717791411043,84.3364417177914,3445,6021,753,10219,39.8713487293051,5877,421,484,30.9989142236699,8009,5473,11450,1199,19030,62.3460194888766,4.88704754187348,3.29159587141412,0.601681555438781,0.589196594578726,0.733799475589961,0.0315011146548256,0.694957106127319,1,3649,2094,0.650163234117647,1262,0.34584817,293,0.080295973,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9.9247599,10.141717,4.7273879,11.77529,8.1875772,8.1928473,9.0330067,1,0,0.0533088235294118,0.0643382352941176,0.726470588235294,141.04443272
"Ealing","21","00AJGZ","E05000190","Southall Green",8.93939393939394,0.913780094656698,3912,19.65746421,80.21472393,0.102249489,20140,25030,7.785888078,5.596830114,115000,152,8250,110.4466313,118.3498647,102.9575272,105.8703271,107.5585573,110.5931292,23.8455715281014,30.1767495430862,0.162543621558744,0.0832105467235363,0.696781698332687,3814,4.77189302569481,13.6601992658626,45.9016393442623,1.67802831672784,7.2627163083377,98.3695652173913,16.304347826087,4082,4.1891229789319,31.5041646251837,80,53,25,16.7648351648352,11.1067032967033,5.23901098901099,83.2351648351648,1883,5572,579,10175,37.8018055847155,6597,379,685,30.5041831792162,8251,5101,10894,1647,17642,59.1056684293534,4.70453242962735,3.17159851993019,0.617503684389525,0.547616707616708,0.799539449763665,-0.582770046762913,-12.2125547162294,1,3554,1933,0.631193473454718,657,0.18486212,201,0.056555994,0,0,763,0.21468768,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,12,9.9104633,10.127831,5.0238805,11.652687,8.2464342,8.3143425,9.0179682,1,0,0.0661811272957568,0.0775807473084231,0.718492716909436,109.0658811
"Ealing","22","00AJHA","E05000191","Southfield",4.74708171206226,0.207510761466528,5962,4.12613217,54.62931902,41.24454881,35730,46670,4.387808723,4.955752212,279250,400,9178.571429,108.4610572,99.34497817,100.3013677,96.3523744,86.77904604,84.6031385,10.869565213266,11.2631340243554,0.838554602996555,0.0494351414149507,0.0517586731832385,5838,6.40630352860569,20.8461801986982,73.4584450402145,2.51798561151079,7.22850291195615,99.2,16.8,5939,5.59016669472975,31.3184037716787,264,24,71,41.2094117647059,3.74631016042781,11.0828342245989,58.7905882352941,3997,1793,3897,10370,37.5229920294298,2199,4344,1832,32.7984798902143,8850,6768,3061,8704,19283,77.2804725661706,4.68639118873771,2.38596670155357,0.158740859824716,0.172902603664417,0.248474576271186,-0.816136833875934,-12.7395904710366,1,4127,680,0.201418139373734,1376,0.33341411,1388,0.33632177,579,0.14029561,0,0,0,0,104,0.025199903,1,3,0,0,2,0.66666669,1,0.33333334,0,0,0,0,0,0,0,0,11,10.483746,10.750856,5.9914646,12.539863,8.6721439,8.6892958,9.1246271,1,0,0.431009545849002,0.193520393404686,0.238067688747469,93.476180962
"Ealing","23","00AJHB","E05000192","Walpole",5.19083969465649,0.271267816954239,5354,4.258498319,75.14008218,20.6014195,34060,44060,4.216303038,4.542124542,229950,325,8733.333333,111.7434438,111.3332308,93.04812834,109.3761843,110.5267112,107.3668304,18.9956163927048,22.0151776897349,0.790195460277427,0.0512295081967213,0.0995428751576293,5382,5.6298773690078,19.7881828316611,80.0653594771242,2.47120029728725,5.90858416945373,100,3.34448160535117,5487,5.44924366684892,28.795334426827,209,28,58,37.1233663366337,4.97346534653465,10.3021782178218,62.8766336633663,4303,2831,3235,11660,43.0067314884069,5166,1252,2288,35.5040431266846,9526,7041,5353,4174,18877,69.6535119857636,4.71620556331624,2.94420823637394,0.283572601578641,0.242795883361921,0.542305269787949,-0.180633702158889,-3.20848377894105,1,4192,994,0.351096848442211,1551,0.36999047,1193,0.28458971,454,0.10830153,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,12,10.435879,10.693308,5.7838254,12.345617,8.5908155,8.610137,9.0749025,1,0,0.116834170854271,0.212060301507538,0.465075376884422,106.330217008
"Enfield","1","00AKGL","E05000193","Bowes",8.57142857142857,0.385666500604939,5014,5.624252094,88.99082569,5.345033905,26650,32760,7.310662067,6.666666667,148500,314,7933.333333,89.15054668,86.18556701,86.45087833,77.3657289,74.41346078,82.09013512,16.2321278389057,13.2711904575796,0.688388422675116,0.0975338242849803,0.155249186504538,4915,9.50152594099695,14.6083418107833,53.6324786324786,2.50254323499491,5.61546286876907,100,7.06401766004415,5507,4.21282004721264,32.1227528599964,375,32,53,39.4673447537473,3.3678800856531,5.57805139186295,60.5326552462527,2787,3560,NA,8899,36.8482309124767,3995,304,1870,28.7037037037037,7070,4093,6517,2414,15158,60.4038826285842,4.4903264764272,2.78699247822597,0.42993798654176,0.40004494887066,0.565063649222065,-5.28870589378431,-55.6616476829762,1,3246,1280,0.450886253166969,966,0.29759705,0,0,1000,0.30807146,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,10.190544,10.396963,5.749393,11.90834,8.5000467,8.6137753,8.9788284,0,0,0.110344827586207,0.246460980036298,0.507441016333938,81.301154028
"Enfield","2","00AKGM","E05000194","Bush Hill Park",4.30147058823529,0.267902032607915,5259,4.012169614,79.19756608,16.79026431,30430,37880,3.67788818,3.230148048,171750,328,5440,58.89281508,59.88725383,59.81404202,64.43374197,53.90973594,50.7629108,7.6560659604,7.97308170618725,0.852165442829312,0.0530496028772666,0.0630900644387831,5219,4.00459858210385,6.55297949798812,41.7061611374408,0.996359455834451,1.89691511783867,98.5365853658537,2.92682926829268,5464,3.49560761346999,15.1171303074671,170,6,24,42.4511961722488,1.49827751196172,5.99311004784689,57.5488038277512,6253,2112,1080,11789,42.1896792189679,2671,1419,6948,39.000489955904,11363,9900,6356,1747,19563,69.5891203703704,4.07571909815734,2.03549826963078,0.324899044113888,0.179150055136144,0.235061163425152,-0.508990968633866,-12.7101620349289,1,5919,780,0.184093393495146,2248,0.37979388,547,0.09241426,604,0.10204426,0,0,0,0,298,0.050346341,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,11,10.323184,10.542178,5.7930136,12.053795,8.5600615,8.6059361,8.6015339,0,0,0.137135922330097,0.58252427184466,0.236407766990291,57.761536912
"Enfield","3","00AKGN","E05000195","Chase",7.56862745098039,0.233759627961052,5473,24.39247214,67.71423351,7.893294354,25590,31370,5.287356322,4.926108374,130000,305,754.4378698,70.89024965,76.5226849,81.23985468,67.60692933,71.09004739,67.87157782,11.6972837185493,12.8420730769032,0.891708562764344,0.0461256084909425,0.0301651903279866,5388,19.6547884187082,6.16184112843356,73.6346516007533,4.28730512249443,2.17149220489978,99.7172478793591,4.52403393025448,5640,15.7446808510638,15.7446808510638,941,19,78,47.8763739376771,0.966685552407932,3.96849858356941,52.1236260623229,5457,2341,1031,10556,42.5946182454605,2515,533,6262,36.799655876976,9310,8022,5377,1215,17230,66.9800480518124,4.26113290151399,2.45935665404246,0.312071967498549,0.221769609700644,0.270139634801289,-3.91010756764441,-19.8939183894883,1,4925,856,0.209875010548405,1935,0.3928934,407,0.082639597,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0.66666669,0,0,0,0,0,0,0,0,10,10.149957,10.353607,5.7203116,11.77529,8.5919294,8.637639,6.6259727,0,0,0.149132624510353,0.604924454392837,0.24594292109681,72.866218824
"Enfield","4","00AKGP","E05000196","Cockfosters",5.35433070866142,0.263272410791993,5177,5.350589144,44.89086343,49.73923121,31340,39170,4.800422015,2.867830424,240000,244,1221.153846,78.30380937,68.79702164,73.00509338,77.82369146,69.21550672,62.34774665,11.0518890101802,10.9126984134068,0.830647734524569,0.031509253350351,0.093490746649649,5030,11.3717693836978,10.6361829025845,58.7826086956522,2.6441351888668,1.96819085487078,99.4782608695652,4.52173913043478,5215,9.87535953978907,17.4496644295302,501,27,37,44.0564685314685,2.3743006993007,3.25367132867133,55.9435314685315,7357,1977,536,10325,37.2726369148196,2129,1052,6682,33.9014778325123,9863,11367,4639,1364,18074,65.5426060374475,4.36059625277119,2.40260136450081,0.256667035520637,0.191476997578692,0.215857244246173,-1.49640984390874,-13.1589886623444,1,4166,687,0.191573236620047,2488,0.59721553,536,0.12866059,455,0.10921747,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,8,10.352651,10.575666,5.4971681,12.388394,8.5231752,8.5592947,7.1075516,0,0,0.113636363636364,0.668123543123543,0.218240093240093,70.23781197
